Disruption URL,CLDR Territory Code,Region,Product,Start Date (Pacific Time; may be approximated),End Date (Pacific Time; may be approximated),Source,Source URL,Title,Excerpt
https://transparencyreport.google.com/traffic/overview?disruption_history=region:BF;product:19;start:1636783200000;end:1638813600000&fraction_traffic=region:BF;product:19;start:1636783200000;end:1638813600000,BF,Burkina Faso,Web Search,2021-11-21,2021-11-28,Bloomberg,https://www.bloomberg.com/news/articles/2021-11-25/burkina-faso-extends-internet-shutdown-before-nov-27-protests,Burkina Faso Extends Internet Outage Before Weekend Protest,Burkina Faso extended its nationwide shutdown of mobile internet access for 96 hours
https://transparencyreport.google.com/traffic/overview?disruption_history=region:SD;product:19;start:1633010400000;end:1639371600000&fraction_traffic=region:SD;product:19;start:1633010400000;end:1639371600000,SD,Sudan,Web Search,2021-10-25,2021-11-18,Quartz,https://qz.com/africa/2079718/sudan-shuts-down-the-internet-after-a-military-coup/,Sudan shuts down the internet after a military coup,"Sudan’s ongoing internet blockade in the aftermath of a coup on Monday, Oct. 25 could persist for longer"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:SC;product:19;start:1627149600000;end:1627236000000&fraction_traffic=region:SC;product:19;start:1627149600000;end:1627236000000,SC,Seychelles,Web Search,2021-07-25,2021-07-25,Telecompaper,https://www.telecompaper.com/news/seychelles-cable-systems-says-seas-engineering-works-will-hit-telecom-services-on-24-25-july--1391241,Seychelles Cable Systems says SEAS engineering works will hit telecom services on 24-25 July,Interruptions are expected to telecommunication services [...] when the Seychelles Cable Systems Company undertakes maintenance work
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CU;product:19;start:1625263200000;end:1627596000000&fraction_traffic=region:CU;product:19;start:1625263200000;end:1627596000000,CU,Cuba,Web Search,2021-07-11,2021-07-20,Wall Street Journal,https://www.wsj.com/articles/internet-powered-mass-protests-in-cuba-then-the-government-pulled-the-plug-11626358893,Cuban Protests Were Powered by the Internet. The State Then Pulled the Plug,"To contain the spread of mass demonstrations, authorities cut internet service"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:SZ;product:19;start:1624228200000;end:1626496200000&fraction_traffic=region:SZ;product:19;start:1624228200000;end:1626496200000,SZ,Eswatini,Web Search,2021-06-29,2021-07-08,Access Now,https://www.accessnow.org/keepiton-eswatini-protests/,"Eswatini authorities shut down internet to quell protests, ask people to email grievances",The government ordered network providers [...] to disconnect the nation.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CG;product:19;start:1616029200000;end:1616796000000&fraction_traffic=region:CG;product:19;start:1616029200000;end:1616796000000,CG,Congo - Brazzaville,Web Search,2021-03-21,2021-03-23,Netblocks,https://netblocks.org/reports/internet-shutdown-in-the-republic-of-the-congo-on-election-day-xAGR398z,Internet shutdown in the Republic of the Congo on election day,"NetBlocks metrics confirm an internet blackout in the Republic of Congo on the day of presidential elections, Sunday 21 March 2021."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:TD;product:19;start:1613955600000;end:1615575600000&fraction_traffic=region:TD;product:19;start:1613955600000;end:1615575600000,TD,Chad,Web Search,2021-02-28,2021-03-06,Netblocks,https://netblocks.org/reports/internet-disrupted-in-chad-amid-deadly-standoff-at-opposition-candidates-house-nAgGPXAp,Internet disrupted in Chad amid deadly standoff at opposition candidate’s house,Internet connectivity has been severely disrupted in Chad since the morning of Sunday 28 February 2021
https://transparencyreport.google.com/traffic/overview?disruption_history=region:NE;product:19;start:1613284200000;end:1615854600000&fraction_traffic=region:NE;product:19;start:1613284200000;end:1615854600000,NE,Niger,Web Search,2021-02-24,2021-03-06,Access Now,https://www.accessnow.org/niger-election-internet-blackout/,Niger blacks out internet after presidential runoff election,"Following the official announcement of election results, major internet service providers (ISPs) in the country disrupted mobile internet."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:MM;product:19;start:1604192400000;end:1628038800000&fraction_traffic=region:MM;product:19;start:1604192400000;end:1628038800000,MM,Myanmar (Burma),Web Search,2021-02-01,2021-05-04,Reuters,https://graphics.reuters.com/MYANMAR-POLITICS/INTERNET-RESTRICTION/rlgpdbreepo/,Myanmar’s internet suppression,"Since the coup, the junta has ordered telecom companies to carry out dozens of shutdowns."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:UG;product:19;start:1610157600000;end:1611356400000&fraction_traffic=region:UG;product:19;start:1610157600000;end:1611356400000,UG,Uganda,Web Search,2021-01-13,2021-01-18,OONI,https://ooni.org/post/2021-uganda-general-election-blocks-and-outage/,Uganda: Data on internet blocks and nationwide internet outage amid 2021 general election,"Last week, amid its 2021 general election, Uganda was disconnected from the internet entirely."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:PK;product:19;start:1610208000000;end:1610294400000&fraction_traffic=region:PK;product:19;start:1610208000000;end:1610294400000,PK,Pakistan,Web Search,2021-01-10,2021-01-10,Netblocks,https://netblocks.org/reports/pakistan-internet-connectivity-collapses-amid-nation-scale-power-outage-YAEvvoB3,Pakistan internet connectivity collapses amid nation-scale power outage,Connectivity levels are being restored along with the gradual return of power
https://transparencyreport.google.com/traffic/overview?disruption_history=region:TZ;product:21;start:1602972000000;end:1605510000000&fraction_traffic=region:TZ;product:21;start:1602972000000;end:1605510000000,TZ,Tanzania,YouTube,2020-10-27,2020-11-06,PRI,https://www.pri.org/stories/2020-10-28/tanzanias-internet-restrictions-during-election-are-despicable-digital-rights,"Tanzania's internet restrictions during election are 'despicable,' digital rights activist says",The buildup to Election Day has been marred by widespread internet outages and social media going dark.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:GN;product:19;start:1603085400000;end:1604165400000&fraction_traffic=region:GN;product:19;start:1603085400000;end:1604165400000,GN,Guinea,Web Search,2020-10-23,2020-10-27,Netblocks,https://netblocks.org/reports/internet-disrupted-in-guinea-ahead-of-presidential-election-result-announcement-DA3lQ3BW,Internet disrupted in Guinea ahead of presidential election result announcement,Elections in Guinea have been held under an increasingly restrictive media environment that include national internet restrictions.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:AZ;product:21;start:1598961600000;end:1605646800000&fraction_traffic=region:AZ;product:21;start:1598961600000;end:1605646800000,AZ,Azerbaijan,YouTube,2020-09-27,2020-10-23,Netblocks,https://netblocks.org/reports/social-media-restricted-in-azerbaijan-amid-clashes-with-armenia-over-nagorno-karabakh-pA5LMj87,Social media restricted in Azerbaijan amid clashes with Armenia over Nagorno-Karabakh,"The restrictions have come into place as a security measure declared by the Ministry of Transport, Communications and Technology"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:DZ;product:19;start:1600005600000;end:1600016400000&fraction_traffic=region:DZ;product:19;start:1600005600000;end:1600016400000,DZ,Algeria,Web Search,2020-09-13,2020-09-13,Netblocks,https://netblocks.org/reports/social-media-restricted-and-internet-cut-during-algeria-school-exams-xAGolxAz,Social media restricted and internet cut during Algeria school exams,"Internet connectivity has been significantly disrupted in Algeria, sending much of the country offline for one hour"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:BY;product:19;start:1596794400000;end:1597410000000&fraction_traffic=region:BY;product:19;start:1596794400000;end:1597410000000,BY,Belarus,Web Search,2020-08-09,2020-08-12,Reuters,https://www.reuters.com/article/us-belarus-election-internet/internet-blackout-in-belarus-leaves-protesters-in-the-dark-idUSKCN2571Q4,Internet blackout in Belarus leaves protesters in the dark,Mobile phone internet has been offline since protesters clashed with police on Sunday
https://transparencyreport.google.com/traffic/overview?disruption_history=region:SO;product:19;start:1595638800000;end:1595979000000&fraction_traffic=region:SO;product:19;start:1595638800000;end:1595979000000,SO,Somalia,Web Search,2020-07-26,2020-07-27,Netblocks,https://netblocks.org/reports/somalia-internet-blackout-after-parliament-votes-to-remove-prime-minister-DA3lx6BW,Somalia internet blackout after parliament votes to remove prime minister,The internet outage began the morning after Somalia’s parliament removed prime minister Hassan Ali Khaire from his post
https://transparencyreport.google.com/traffic/overview?disruption_history=region:ET;product:19;start:1591533000000;end:1597446000000&fraction_traffic=region:ET;product:19;start:1591533000000;end:1597446000000,ET,Ethiopia,Web Search,2020-06-30,2020-07-23,Netblocks,https://netblocks.org/reports/internet-cut-in-ethiopia-amid-unrest-following-killing-of-singer-pA25Z28b,Internet cut in Ethiopia amid unrest following killing of singer,The blackout comes amid protests in Addis Ababa after Oromo singer and activist Haacaaluu Hundeessaa was shot dead on Monday night.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:BI;product:21;start:1589815800000;end:1590215400000&fraction_traffic=region:BI;product:21;start:1589815800000;end:1590215400000,BI,Burundi,YouTube,2020-05-20,2020-05-21,Committee to Protect Journalists,https://cpj.org/2020/05/burundi-blocks-social-media-access-during-presiden/,Burundi blocks social media access during presidential elections,"Users sporadically could not access WhatsApp and websites including Facebook, YouTube, and Twitter in Burundi"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:GN;product:19;start:1584729000000;end:1584756000000&fraction_traffic=region:GN;product:19;start:1584729000000;end:1584756000000,GN,Guinea,Web Search,2020-03-20,2020-03-20,Access Now,https://www.accessnow.org/a-broken-promise-to-keepiton-guinea-cuts-internet-access-and-blocks-social-media-on-referendum-day/,Guinea cuts internet access and blocks social media on referendum day,"As millions of Guineans went to the polls to vote [...], authorities first cut access to the internet and later blocked social media"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:TR;product:21;start:1582775100000;end:1582958700000&fraction_traffic=region:TR;product:21;start:1582775100000;end:1582958700000,TR,Türkiye,YouTube,2020-02-27,2020-02-28,Euronews,https://www.euronews.com/2020/02/28/turkey-blocks-social-media-after-idlib-airstrike-kills-33-soldiers-the-cube,Turkey blocks social media access for 16 hours after Syria airstrike,Turkey blocked its citizens from accessing social media platforms after an airstrike in Syria
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CG;product:19;start:1579141800000;end:1579206600000&fraction_traffic=region:CG;product:19;start:1579141800000;end:1579206600000,CG,Congo - Brazzaville,Web Search,2020-01-16,2020-01-16,Submarine Telecoms Forum,https://subtelforum.com/wacs-breakage-caused-by-dense-heavy-sediment/,"WACS Breakage Caused by Dense, Heavy Sediment",Cable damaged occurred in the trunk section of the WACS [West African Cable System]
https://transparencyreport.google.com/traffic/overview?disruption_history=region:YE;product:19;start:1578605400000;end:1578718800000&fraction_traffic=region:YE;product:19;start:1578605400000;end:1578718800000,YE,Yemen,Web Search,2020-01-10,2020-01-10,Wired,https://www.wired.com/story/yemen-internet-blackout-undersea-cable/,Cut Undersea Cable Plunges Yemen Into Days-Long Internet Outage,The entire Red Sea region has dealt with slow to nonexistent connectivity since the severing of a single submarine cable on Thursday.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:BG;product:19;start:1576735200000;end:1576751400000&fraction_traffic=region:BG;product:19;start:1576735200000;end:1576751400000,BG,Bulgaria,Web Search,2019-12-19,2019-12-19,BBC,https://www.bbc.com/news/technology-50851420,Google goes offline after fibre cables cut,"Severed fibre optic cables disrupted internet access in parts of eastern Europe, Iran and Turkey"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:TR;product:19;start:1576735200000;end:1576751400000&fraction_traffic=region:TR;product:19;start:1576735200000;end:1576751400000,TR,Türkiye,Web Search,2019-12-19,2019-12-19,BBC,https://www.bbc.com/news/technology-50851420,Google goes offline after fibre cables cut,"Severed fibre optic cables disrupted internet access in parts of eastern Europe, Iran and Turkey"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:BI;product:21;start:1575943200000;end:1576720800000&fraction_traffic=region:BI;product:21;start:1575943200000;end:1576720800000,BI,Burundi,YouTube,2019-12-13,2019-12-16,RegionWeek,https://regionweek.com/did-you-know-that-youtube-was-blocked-in-burundi-for-3-days/,Did you know that Youtube was blocked in Burundi for 3 days?,"The Youtube channel users in Burundi woke up on the morning of Friday, December 13, 2019, being unable to access the video-sharing channel"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:IR;product:19;start:1572903000000;end:1576002600000&fraction_traffic=region:IR;product:19;start:1572903000000;end:1576002600000,IR,Iran,Web Search,2019-11-16,2019-11-28,Open Observatory of Network Interference,https://ooni.org/post/2019-iran-internet-blackout/,Iran’s nation-wide Internet blackout: Measurement data and technical observations,"Over the last week, Iran experienced a nation-wide Internet blackout."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:VE;product:21;start:1573916400000;end:1573938000000&fraction_traffic=region:VE;product:21;start:1573916400000;end:1573938000000,VE,Venezuela,YouTube,2019-11-16,2019-11-16,Netblocks,https://netblocks.org/reports/twitter-facebook-and-instagram-restricted-in-venezuela-on-day-of-planned-protests-98aMZv8o,"Twitter, Facebook and Instagram restricted in Venezuela on day of planned protests",Venezuela’s state-run internet provider ABA CANTV (AS8048) has restricted access to [...] social media services.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:IQ;product:19;start:1572294600000;end:1574136000000&fraction_traffic=region:IQ;product:19;start:1572294600000;end:1574136000000,IQ,Iraq,Web Search,2019-11-04,2019-11-12,Fox News,https://www.foxnews.com/world/iraq-internet-baghdad-protests-deadly,"Iraq cuts off Internet access in Baghdad, southern regions as protests leave 3 more dead",Iraqi authorities trying to quell an anti-government uprising reportedly cut off Internet access
https://transparencyreport.google.com/traffic/overview?disruption_history=region:IQ;product:19;start:1569366000000;end:1571439600000&fraction_traffic=region:IQ;product:19;start:1569366000000;end:1571439600000,IQ,Iraq,Web Search,2019-10-02,2019-10-10,Access Now,https://www.accessnow.org/amid-massive-anti-government-protests-a-near-total-internet-shutdown-in-iraq/,"Amid massive anti-government protests, a near total internet shutdown in Iraq","Internet access has been cut off across much of Iraq. Currently 75% of the country, including Baghdad, is still offline."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:BS;product:19;start:1567162800000;end:1567681200000&fraction_traffic=region:BS;product:19;start:1567162800000;end:1567681200000,BS,Bahamas,Web Search,2019-09-02,2019-09-02,Netblocks,https://netblocks.org/reports/hurricane-dorian-knocks-out-internet-infrastructure-oAvrRqAY,Tracing Hurricane Dorian’s impact via real-time internet measurement,Many parts of the Bahamas remain offline [...] as Hurricane Dorian continues to impact Grand Bahama island.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:DZ;product:19;start:1565281800000;end:1565319600000&fraction_traffic=region:DZ;product:19;start:1565281800000;end:1565319600000,DZ,Algeria,Web Search,2019-08-08,2019-08-08,Netblocks,https://netblocks.org/reports/internet-disrupted-in-algeria-amid-protests-against-military-influence-pA2znrAb,Internet disrupted in Algeria amid protests against military influence,internet access has been restricted in regions of Algeria [...] The measures appear to impact widespread public demonstrations
https://transparencyreport.google.com/traffic/overview?disruption_history=region:VE;product:19;start:1563775200000;end:1563948000000&fraction_traffic=region:VE;product:19;start:1563775200000;end:1563948000000,VE,Venezuela,Web Search,2019-07-22,2019-07-23,Netblocks,https://netblocks.org/reports/venezuela-knocked-offline-after-nationwide-power-outage-3AnwjoB2,Venezuela knocked offline after nationwide power outage,a nationwide power outage across Venezuela [...] sending approximately 94% of the country’s telecommunications infrastructure offline.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:IQ;product:19;start:1561599000000;end:1561626000000&fraction_traffic=region:IQ;product:19;start:1561599000000;end:1561626000000,IQ,Iraq,Web Search,2019-06-27,2019-06-27,Netblocks,https://netblocks.org/reports/iraq-shuts-down-internet-to-prevent-cheating-in-national-science-exams-gBLk94A4,Iraq shuts down internet to prevent cheating in national science exams,Iraq’s internet has been partially cut on the morning of Wednesday 26 June 2019 [...] to prevent cheating during national school exams.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:MR;product:19;start:1560472200000;end:1563010200000&fraction_traffic=region:MR;product:19;start:1560472200000;end:1563010200000,MR,Mauritania,Web Search,2019-06-23,2019-07-03,Netblocks,https://netblocks.org/reports/post-election-internet-shutdown-in-mauritania-following-widespread-mobile-disruptions-JA6zmeAQ,Post-election internet shutdown in Mauritania following widespread mobile disruptions,Mauritania is in the midst of a near-total internet blackout [...] following contested presidential elections held during the weekend.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:ET;product:19;start:1560891600000;end:1561971600000&fraction_traffic=region:ET;product:19;start:1560891600000;end:1561971600000,ET,Ethiopia,Web Search,2019-06-23,2019-06-27,Fortune,https://fortune.com/2019/07/02/ethiopia-government-mandated-internet-shutdown/,Ethiopia Is Coming Back Online After Government Assassinations Prompted a 10-Day Internet Blackout,"Ethiopia has begun restoring Internet access Tuesday, 10 days after it was cut following the assassinations of six top government officials."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:VE;product:21;start:1560960000000;end:1560976200000&fraction_traffic=region:VE;product:21;start:1560960000000;end:1560976200000,VE,Venezuela,YouTube,2019-06-19,2019-06-19,Netblocks,https://netblocks.org/reports/twitter-and-instagram-restricted-in-venezuela-during-national-assembly-session-XB7wk1B7,Twitter and Instagram restricted in Venezuela during National Assembly session,"Update: 19 June 2019 – YouTube, Google services, and Bing have been disrupted during a live-streamed press conference in Caracas"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:VE;product:21;start:1560794400000;end:1560816000000&fraction_traffic=region:VE;product:21;start:1560794400000;end:1560816000000,VE,Venezuela,YouTube,2019-06-17,2019-06-17,Netblocks,https://netblocks.org/reports/streaming-services-restricted-in-venezuela-as-guaido-holds-press-conference-in-caracas-xyMGQGAZ,Streaming services restricted in Venezuela as Guaidó holds press conference in Caracas,"Venezuela’s state-run internet provider ABA CANTV (AS8048) restricted access to YouTube, [and] several Google services"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:ET;product:19;start:1560072600000;end:1560720600000&fraction_traffic=region:ET;product:19;start:1560072600000;end:1560720600000,ET,Ethiopia,Web Search,2019-06-11,2019-06-14,Quartz,https://qz.com/africa/1646789/ethiopia-tech-startups-hurt-by-social-media-block-internet-shutdown/,"Ethiopia’s tech startups are ready to run the world, but the internet keeps getting blocked",Authorities in Ethiopia disrupted connectivity nationwide to prevent students from cheating in national exams.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:SD;product:19;start:1556427600000;end:1565823600000&fraction_traffic=region:SD;product:19;start:1556427600000;end:1565823600000,SD,Sudan,Web Search,2019-06-03,2019-07-09,Washington Post,https://www.washingtonpost.com/politics/2019/06/13/end-mass-protests-sudan-has-cut-off-internet-access-nationwide-heres-why,"To end mass protests, Sudan has cut off Internet access nationwide. Here’s why.","On Monday, the regime severed Sudan’s remaining Internet access, resulting in a “near total blackout.”"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:TJ;product:19;start:1557678600000;end:1559871000000&fraction_traffic=region:TJ;product:19;start:1557678600000;end:1559871000000,TJ,Tajikistan,Web Search,2019-05-21,2019-05-29,Euraisanet,https://eurasianet.org/tajikistan-internet-grinds-to-a-halt-after-presidents-criticism,Tajikistan: Internet grinds to a halt after president’s criticism,"By the same evening, Tajik authorities had sprung into action, extending the blockages on websites to all Google resources."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:LK;product:21;start:1557442800000;end:1558420200000&fraction_traffic=region:LK;product:21;start:1557442800000;end:1558420200000,LK,Sri Lanka,YouTube,2019-05-13,2019-05-17,Netblocks,https://netblocks.org/reports/sri-lanka-blocks-social-media-for-third-time-in-one-month-M8JRjg80,Sri Lanka blocks social media for third time in a month,The disruption is the third nationwide censorship order deployed by Sri Lanka in the span of one month.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:KZ;product:21;start:1557277200000;end:1557612000000&fraction_traffic=region:KZ;product:21;start:1557277200000;end:1557612000000,KZ,Kazakhstan,YouTube,2019-05-09,2019-05-10,Netblocks,https://netblocks.org/reports/social-media-blocked-in-kazakhstan-on-victory-day-eBOg47BZ,Social media blocked in Kazakhstan on Victory Day,Multiple internet providers in Kazakhstan have blocked access to major social networks and online platforms
https://transparencyreport.google.com/traffic/overview?disruption_history=region:BJ;product:19;start:1556409600000;end:1556539200000&fraction_traffic=region:BJ;product:19;start:1556409600000;end:1556539200000,BJ,Benin,Web Search,2019-04-28,2019-04-29,Netblocks,https://netblocks.org/reports/internet-blocked-in-benin-on-election-day-aAwqknyM,Internet blocked in Benin on election day,"Internet access has been totally cut off in Benin as of 11:00 AM UTC, Sunday 28 April 2019"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:LK;product:21;start:1555117200000;end:1557352800000&fraction_traffic=region:LK;product:21;start:1555117200000;end:1557352800000,LK,Sri Lanka,YouTube,2019-04-21,2019-04-30,BBC,https://www.bbc.com/news/technology-48022530,Sri Lanka attacks: The ban on social media,"To stop the spread of ""false news reports"", Facebook, Facebook-owned WhatsApp and Instagram, YouTube, Snapchat and Viber were all banned."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:NR;product:19;start:1553828400000;end:1555254000000&fraction_traffic=region:NR;product:19;start:1553828400000;end:1555254000000,NR,Nauru,Web Search,2019-04-03,2019-04-09,Access Now,https://www.accessnow.org/why-what-happens-on-the-little-island-of-nauru-should-matter-to-the-whole-w/,Why what happens on the little island of Nauru should matter to the whole world,"Over the past few weeks, the government of Nauru has imposed an internet shutdown, blocking people from using certain sites "
https://transparencyreport.google.com/traffic/overview?disruption_history=region:TO;product:19;start:1546772400000;end:1550385000000&fraction_traffic=region:TO;product:19;start:1546772400000;end:1550385000000,TO,Tonga,Web Search,2019-01-20,2019-02-03,New York Times,https://www.nytimes.com/2019/01/31/world/asia/tonga-internet-blackout.html,Could You Last 11 Days Without the Internet? Tonga Finds Out the Hard Way,An underwater fiber-optic cable that connects Tongans to high-speed internet was severed on Jan. 20 2019
https://transparencyreport.google.com/traffic/overview?disruption_history=region:ZW;product:19;start:1547539231595;end:1547690440818&fraction_traffic=region:ZW;product:19;start:1547539231595;end:1547690440818,ZW,Zimbabwe,Web Search,2019-01-15,2019-01-16,CNN,https://www.cnn.com/2019/01/15/africa/zimbabwe-net-shutdown-protest/index.html,Zimbabweans say social media blocked in wake of violent protests,Zimbabweans said they were unable to access social media Tuesday after protests erupted over a sharp increase in fuel prices...
https://transparencyreport.google.com/traffic/overview?disruption_history=region:GA;product:19;start:1546860466152;end:1546942020227&fraction_traffic=region:GA;product:19;start:1546860466152;end:1546942020227,GA,Gabon,Web Search,2019-01-07,2019-01-08,Al Jazeera,https://www.aljazeera.com/news/2019/01/internet-shut-gabon-attempted-coup-190108072246896.html,Internet shut down in Gabon following attempted coup,"The situation in Gabon remained unclear on Tuesday, a day after soldiers attempted a coup d'etat as the government shut down the internet..."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CD;product:19;start:1544533200000;end:1549717200000&fraction_traffic=region:CD;product:19;start:1544533200000;end:1549717200000,CD,Congo - Kinshasa,Web Search,2018-12-31,2019-01-20,BBC,https://www.bbc.com/news/world-africa-46721168,DR Congo election: Internet shut down after presidential vote,The internet has been shut down in key cities in the Democratic Republic of Congo a day after the much-delayed presidential election.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:BD;product:19;start:1545854400000;end:1546545600000&fraction_traffic=region:BD;product:19;start:1545854400000;end:1546545600000,BD,Bangladesh,Web Search,2018-12-29,2019-01-01,Aljazeera,https://www.aljazeera.com/news/2018/12/bangladesh-shuts-mobile-internet-lead-election-day-181229111353218.html,Bangladesh shuts down mobile internet in lead up to election day,Bangladesh's telecoms regulator has ordered mobile operators to shut down high-speed mobile internet services until midnight Sunday.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:MP;product:19;start:1540314000000;end:1540486800000&fraction_traffic=region:MP;product:19;start:1540314000000;end:1540486800000,MP,Northern Mariana Islands,Web Search,2018-10-24,2018-10-24,CBS News,https://www.cbsnews.com/news/us-mariana-islands-typhoon-yutu-lot-of-damage-and-destruction-saipan-2018-10-25/,"Super Typhoon Yutu leaves ""a lot of damage and destruction"" in U.S. Northern Mariana Islands",Residents of the Commonwealth of the Northern Mariana Islands were bracing for months without electricity or running water.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:UZ;product:21;start:1525683600000;end:1564563600000&fraction_traffic=region:UZ;product:21;start:1525683600000;end:1564563600000,UZ,Uzbekistan,YouTube,2018-10-04,2019-03-03,The Qazaq Times,https://qazaqtimes.com/en/article/48743,Uzbekistan has blocked YouTube social network,"In the opinion of independent journalists and civil activists, the government blocked YouTube"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:BJ;product:19;start:1536984000000;end:1538112600000&fraction_traffic=region:BJ;product:19;start:1536984000000;end:1538112600000,BJ,Benin,Web Search,2018-09-19,2018-09-23,Alliance for Affordable Internet,https://a4ai.org/the-impact-of-taxation-on-internet-affordability-the-case-of-benin/,The impact of taxation on internet affordability: the case of Benin,"In September 2018, the Benin government proposed a tax on over-the-top services."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:IQ;product:19;start:1530723600000;end:1533315600000&fraction_traffic=region:IQ;product:19;start:1530723600000;end:1533315600000,IQ,Iraq,Web Search,2018-07-14,2018-07-24,Netblocks,https://netblocks.org/reports/study-shows-extent-of-iraq-internet-shutdown-and-social-media-restrictions-during-protests-zPyXjzAE,Study shows extent of Iraq internet shutdown and social media restrictions during protests,A full internet shutdown is in place affecting the largest population centres of Iraq and most provinces
https://transparencyreport.google.com/traffic/overview?disruption_history=region:SL;product:19;start:1522519200000;end:1522594800000&fraction_traffic=region:SL;product:19;start:1522519200000;end:1522594800000,SL,Sierra Leone,Web Search,2018-04-01,2018-04-01,Africa News,https://www.africanews.com/2018/04/01/why-sierra-leone-temporarily-shutdown-internet-after-runoff-vote/,Why Sierra Leone temporarily shut down internet after runoff vote,Sierra Leonean authorities temporarily shut down the internet after close of polls in the presidential runoff.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CD;product:19;start:1516248000000;end:1516982400000&fraction_traffic=region:CD;product:19;start:1516248000000;end:1516982400000,CD,Congo - Kinshasa,Web Search,2018-01-21,2018-01-23,Committee to Protect Journalists,https://cpj.org/2018/03/drc-authorities-cut-access-to-internet-and-sms-ahe.php,DRC authorities cut access to internet and SMS ahead of protests,"On January 21, 2018, two days ahead of more pro-democracy protests, the government imposed a three-day internet and SMS service shutdown"
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CD;product:19;start:1514507400000;end:1515009600000&fraction_traffic=region:CD;product:19;start:1514507400000;end:1515009600000,CD,Congo - Kinshasa,Web Search,2017-12-30,2018-01-01,Committee to Protect Journalists,https://cpj.org/2018/03/drc-authorities-cut-access-to-internet-and-sms-ahe.php,DRC authorities cut access to internet and SMS ahead of protests,"On December 30, 2017, [...] Emery Okundji ordered the country's telecommunications providers to shut internet and SMS services."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:GQ;product:19;start:1509955200000;end:1511445600000&fraction_traffic=region:GQ;product:19;start:1509955200000;end:1511445600000,GQ,Equatorial Guinea,Web Search,2017-11-12,2017-11-17,Agencia EFE,https://www.efe.com/efe/english/world/equatorial-guinea-holds-elections-opposition-complains-of-irregularities/50000262-3436246,"Equatorial Guinea holds elections, opposition complains of irregularities","There were arrests and assaults on their election inspectors, [...] in addition to a cut in Internet access."
https://transparencyreport.google.com/traffic/overview?disruption_history=region:CK;product:19;start:1509060600000;end:1509406200000&fraction_traffic=region:CK;product:19;start:1509060600000;end:1509406200000,CK,Cook Islands,Web Search,2017-10-28,2017-10-29,TVNZ,https://www.tvnz.co.nz/one-news/world/fire-wipes-cook-islands-mobile-phone-service,Fire wipes out Cook Islands mobile phone service,A fire in popular holiday destination the Cook Islands has wiped out all mobile phone services – and it may be weeks before it's restored.
https://transparencyreport.google.com/traffic/overview?disruption_history=region:VI;product:19;start:1505826000000;end:1505998800000&fraction_traffic=region:VI;product:19;start:1505826000000;end:1505998800000,VI,U.S. Virgin Islands,Web Search,2017-09-20,2017-09-20,New York Times,https://www.nytimes.com/2017/09/27/us/hurricane-maria-virgin-islands.html,"In the Virgin Islands, Hurricane Maria Drowned What Irma Didn’t Destroy","As islanders wait for doctors, medicine, fuel and manpower to rebuild, the economic toll from the storms is only starting to come to light."
